id;MAX;AVG
11154538;90;29
11154540;74;26
11154545;117;28
11154548;170;115
11154554;1482;439
11154559;2053;438
11154560;1200;488
11154563;826;444
11154565;1232;441
11154567;890;394
11154569;970;419
11154573;704;348
11154577;618;221
11154579;1226;435
11154583;1178;367
11154586;1114;415
11154590;1157;454
11154592;1045;491
11154595;794;461
11154597;650;266
11154598;458;221
11154600;629;299
11154602;1157;194
11154604;432;222
11154605;720;333
11154607;869;296
11154608;229;125
11154610;96;27
11154612;90;27
11154615;58;20
11154616;37;22
11154618;74;29
11154619;85;27
11154621;80;30
11154627;106;27
11154634;90;33
11154637;85;30
11154638;53;21
11154639;101;32
11154640;2469;363
11154645;821;246
11154647;746;305
11154652;229;154
11154656;1402;611
11154657;1136;584
11154659;1216;543
11154660;1184;557
11154661;1136;574
11154662;1242;607
11154664;1114;550
11154665;1264;586
11154667;144;77
11154670;112;27
11154673;117;28
11154675;32;20
11154695;58;25
11154704;69;32
11154713;538;255
11154714;554;249
11154715;1061;418
11154719;805;262
11154721;693;307
11154726;752;300
11154730;954;461
11154732;896;418
11154735;992;390
11154736;1093;325
11154740;544;249
11154742;704;273
11154743;864;292
11154744;730;328
11154751;506;259
11154753;549;225
11154755;730;268
11154757;517;233
11154759;554;258
11154762;602;256
11154764;789;307
11154768;581;270
11154773;885;295
11154775;645;294
11154778;624;277
11154779;448;212
11154781;538;219
11154782;522;226
11154783;1104;320
11154784;1024;360
11154787;96;27
11154788;101;25
11154790;554;232
11154792;1210;222
11154793;672;220
11154794;480;233
11154795;1162;279
11154796;618;261
11154798;666;257
11154799;768;333
11154800;112;27
11154802;240;90
11154803;666;226
11154804;997;426
11154806;677;338
11154807;224;120
11154808;117;28
11154811;261;157
11154813;650;295
11154814;842;336
11154817;970;327
11154819;896;347
11154821;565;228
11154824;506;256
11154825;544;238
11154827;522;258
11154831;549;216
11154833;266;109
11154835;325;115
11154838;661;278
11154842;1034;274
11154843;176;69
11154845;122;30
11154848;197;83
11154851;3354;415
11154860;949;314
11154862;778;329
11154865;624;273
11154867;853;288
11154873;1477;359
11154877;1189;275
11154879;565;295
11154880;458;210
11154883;677;305
11154885;437;225
11154889;912;423
11154894;1461;634
11154895;1280;624
11154897;1125;566
11154898;1200;521
11154901;1610;606
11154905;1098;536
11154907;1173;525
11154912;101;26
11154913;96;28
11154914;106;31
11154916;416;175
11154921;1493;446
11154924;1018;374
11154933;1072;474
11154935;1381;301
11154937;794;247
11154943;1173;516
11154945;1210;474
11154951;1397;324
11154952;384;173
11154954;522;253
11154955;997;292
11154962;981;342
11154963;762;341
11154965;629;277
11154969;757;332
11154972;768;91
11154976;544;255
11154978;128;28
11154980;101;30
11154987;544;271
11154990;490;207
11154993;277;191
11154995;944;320
11154998;762;276
11154999;565;249
11155001;629;260
11155002;752;255
11155003;650;261
11155005;885;261
11155006;1296;351
11155007;1141;319
11155008;565;241
11155010;1157;337
11155012;650;179
11155013;2133;573
11155016;293;222
11155017;106;27
11155018;144;78
11155020;1306;270
11155021;512;249
11155023;1210;443
11155024;970;396
11155027;128;27
11155028;533;248
11155029;645;303
11155030;522;246
11155033;1045;359
11155034;794;263
11155036;565;263
11155037;565;274
11155039;176;93
11155040;618;265
11155041;117;27
11155042;181;43
11155043;432;210
11155045;608;257
11155047;3322;587
11155049;469;216
11155052;1365;321
11155054;661;224
11155055;912;291
11155059;890;267
11155062;1424;291
11155065;592;233
11155072;1349;316
11155073;773;307
11155076;506;237
11155078;597;255
11155080;373;166
11155081;373;160
11155084;1248;596
11155088;1200;601
11155099;1221;648
11155100;1280;615
11155102;1098;523
11155104;1098;537
11155107;96;28
11155109;1072;500
11155110;1034;478
11155111;1130;538
11155113;789;379
11155114;768;122
11155116;138;68
11155120;106;26
11155123;544;210
11155125;1637;349
11155127;1424;333
11155129;1216;351
11155131;720;360
11155132;720;354
11155134;970;548
11155136;1082;489
11155139;1045;489
11155140;1136;526
11155145;117;29
11155151;458;215
11155153;986;500
11155155;1200;498
11155157;1024;354
11155158;890;340
11155162;677;221
11155168;384;254
11155171;954;418
11155175;720;266
11155177;592;272
11155178;784;308
11155182;128;65
11155186;128;29
11155193;117;27
11155194;58;26
11155196;58;28
11155199;48;23
11155205;74;28
11155208;64;21
11155215;85;25
11155216;42;20
11155219;85;24
11155222;53;23
11155226;74;29
11155229;48;25
11155232;538;427
11155234;101;27
11155236;112;28
11155238;64;23
11155242;538;256
11155246;768;266
11155251;485;228
11155258;581;263
11155262;90;27
11155264;496;316
11155268;106;28
11155269;666;247
11155274;1072;571
11155277;1168;532
11155280;1093;509
11155284;1104;571
11155286;1434;643
11155289;1754;677
11155290;1381;588
11155292;1162;515
11155294;1194;511
11155296;1136;533
11155299;1322;628
11155302;1050;515
11155305;1269;576
11155306;1280;570
11155307;1536;582
11155309;1301;591
11155311;106;27
11155313;128;26
11155314;117;27
11155320;325;52
11155322;117;25
11155327;74;24
11155329;96;24
11155330;64;25
11155332;64;22
11155334;74;23
11155336;837;339
11155339;1136;438
11155340;1040;291
11155345;661;241
11155346;1168;440
11155348;1072;465
11155349;848;346
11155352;522;215
11155357;586;290
11155362;1125;271
11155365;1045;385
11155370;858;336
11155371;965;279
11155374;981;290
11155375;1290;373
11155378;3050;422
11155379;1168;456
11155381;106;28
11155382;122;26
11155383;208;108
11155385;1093;584
11155386;1114;561
11155389;112;27
11155392;944;506
11155395;1242;524
11155403;805;319
11155405;122;28
11155408;101;29
11155411;122;29
11155412;69;23
11155413;101;34
11155414;53;22
11155415;90;25
11155416;69;25
11155417;58;21
11155418;69;22
11155419;69;25
11155420;490;230
11155423;602;239
11155427;677;251
11155429;122;28
11155430;117;28
11155431;48;23
11155432;154;93
11155433;1050;262
11155435;528;215
11155440;954;311
11155441;634;275
11155444;773;237
11155455;1338;585
11155459;1146;554
11155471;1226;573
11155472;112;27
11155474;1338;526
11155475;1072;482
11155476;1056;489
11155477;1061;464
11155478;1098;465
11155479;1253;508
11155480;1034;485
11155481;970;478
11155482;1354;425
11155483;613;234
11155484;634;292
11155485;101;28
11155486;106;28
11155489;538;236
11155492;565;237
11155493;341;268
11155495;677;327
11155496;1178;579
11155497;1488;635
11155500;1125;530
11155501;1184;540
11155502;1381;618
11155504;1274;574
11155510;1322;663
11155512;1173;583
11155514;149;71
11155515;101;28
11155517;85;29
11155520;85;27
11155525;85;31
11155531;74;27
11155536;90;27
11155543;581;296
11155546;976;471
11155550;1114;471
11155553;1365;463
11155554;928;311
11155555;736;280
11155557;880;278
11155558;448;214
11155560;933;352
11155561;970;450
11155564;1114;436
11155567;1013;453
11155569;949;437
11155572;992;437
11155574;896;418
11155576;1525;431
11155580;1237;414
11155582;864;276
11155584;698;302
11155587;805;280
11155588;688;274
11155592;1029;362
11155594;1088;458
11155596;1045;439
11155598;512;164
11155599;800;392
11155601;1040;252
11155604;624;229
11155605;506;259
11155607;970;318
11155612;608;266
11155614;832;297
11155619;106;27
11155622;101;27
11155624;682;270
11155626;560;263
11155629;757;280
11155630;677;268
11155632;880;326
11155633;741;308
11155634;570;278
11155635;757;268
11155636;906;340
11155637;117;28
11155638;96;28
11155639;112;28
11155640;106;28
11155643;602;326
11155647;442;190
11155648;1477;387
11155654;1189;314
11155660;1626;299
11155663;576;270
11155665;101;26
11155671;106;27
11155673;85;30
11155675;96;30
11155677;74;24
11155681;80;22
11155684;64;25
11155686;96;31
11155702;656;258
11155709;880;300
11155711;677;280
11155716;1338;303
11155718;1200;349
11155724;1258;298
11155727;805;264
11155733;485;196
11155735;400;169
11155738;293;156
11155743;1098;442
11155747;1306;595
11155753;1338;648
11155755;1178;591
11155757;1216;546
11155761;1301;605
11155765;1504;609
11155768;1130;528
11155770;1162;564
11155771;1360;596
11155772;176;99
11155773;96;27
11155775;688;293
11155778;1210;476
11155780;1258;472
11155782;1338;506
11155783;944;482
11155784;981;486
11155785;1045;498
11155790;906;400
11155791;1013;435
11155792;490;298
11155793;656;295
11155794;1066;352
11155795;101;27
11155796;106;28
11155797;101;29
11155798;53;22
11155799;533;294
11155800;277;143
11155801;282;179
11155803;1450;545
11155804;1216;560
11155805;1434;610
11155808;1306;592
11155814;74;28
11155817;85;26
11155818;53;24
11155819;80;28
11155821;282;138
11155822;1232;456
11155824;810;382
11155825;149;84
11155827;90;27
11155828;117;28
11155829;64;29
11155830;64;25
11155831;42;19
11155832;58;28
11155836;48;22
11155845;90;30
11155849;85;31
11155850;176;132
11155851;949;312
11155856;880;460
11155859;1002;458
11155862;1061;501
11155867;1210;450
11155868;1290;416
11155869;981;324
11155870;1125;332
11155872;714;248
11155873;757;288
11155874;1013;404
11155875;1221;558
11155877;698;280
11155879;997;452
11155883;650;217
11155885;1669;261
11155890;773;354
11155895;384;198
11155898;858;364
11155900;736;330
11155903;432;187
11155906;106;26
11155907;122;26
11155915;101;25
11155929;58;27
11155933;53;26
11155936;85;28
11155938;80;26
11155944;80;29
11155947;74;30
11155950;101;32
11155956;117;33
11155958;69;25
11155967;90;29
11155971;85;31
11155977;74;29
11155978;85;28
11155982;58;25
11155985;64;22
11155988;565;236
11155989;698;279
11155994;762;353
11155995;1274;631
11155996;1125;598
11156000;1200;531
11156002;1274;558
11156005;1354;586
11156007;1232;570
11156010;1290;580
11156013;1269;578
11156014;1146;529
11156016;1146;593
11156018;1306;639
11156021;1232;513
11156023;1205;549
11156025;1120;570
11156026;506;189
11156027;112;26
11156029;101;28
11156041;96;24
11156042;64;22
11156043;256;182
11156045;768;401
11156047;112;27
11156052;101;30
11156054;85;26
11156060;85;25
11156065;74;29
11156069;96;28
11156072;74;24
11156077;986;463
11156080;912;427
11156081;1178;467
11156087;661;297
11156088;688;288
11156090;1034;441
11156092;997;464
11156094;1050;506
11156097;1024;470
11156099;1061;495
11156100;1050;451
11156103;1829;435
11156107;1072;407
11156110;565;245
11156111;373;190
11156112;762;331
11156113;592;271
11156115;704;264
11156118;565;232
11156122;560;242
11156125;581;256
11156128;101;27
11156131;122;28
11156136;106;28
11156137;32;22
11156140;42;22
11156143;32;23
11156156;26;20
11156190;117;29
11156192;32;19
11156193;85;23
11156194;101;31
11156195;32;20
11156197;69;24
11156199;85;28
11156201;74;23
11156203;69;28
11156204;101;28
11156205;80;24
11156206;112;27
11156207;53;25
11156209;48;26
11156210;96;26
11156211;64;25
11156212;69;30
11156213;58;25
11156214;90;30
11156215;53;25
11156216;101;27
11156218;26;20
11156222;58;26
11156224;26;20
11156225;37;19
11156226;69;27
11156230;21;21
11156231;42;22
11156233;26;22
11156235;117;33
11156236;21;19
11156237;58;27
11156238;80;25
11156240;96;31
11156244;2922;482
11156246;794;271
11156247;682;261
11156250;437;215
11156254;330;78
11156259;501;231
11156263;1152;568
11156267;1269;592
11156270;1120;552
11156274;1194;513
11156278;1237;609
11156281;1205;610
11156284;1077;536
11156286;1210;603
11156289;1216;596
11156292;741;331
11156294;96;26
11156295;112;27
11156313;32;19
11156315;69;27
11156317;26;17
11156318;160;76
11156319;112;27
11156321;96;28
11156328;85;29
11156334;53;25
11156355;64;25
11156358;229;187
11156360;986;354
11156363;1040;493
11156369;1146;420
11156371;778;391
11156376;896;312
11156378;986;344
11156380;538;197
11156381;581;254
11156384;928;400
11156388;901;435
11156392;426;202
11156394;618;273
11156395;554;233
11156398;805;309
11156400;154;75
11156402;96;28
11156404;112;28
11156406;112;28
11156416;53;22
11156420;37;22
11156421;80;29
11156425;96;32
11156426;32;20
11156428;85;29
11156429;90;26
11156435;32;22
11156438;58;25
11156439;96;30
11156440;85;30
11156444;74;29
11156446;85;29
11156449;48;22
11156452;21;21
11156456;106;29
11156459;21;22
11156461;32;22
11156462;74;25
11156463;96;31
11156468;698;266
11156470;720;268
11156473;682;258
11156474;794;329
11156477;170;86
11156482;2288;683
11156485;1146;573
11156487;1173;562
11156490;1296;632
11156493;1098;603
11156498;1130;611
11156507;1317;674
11156508;1280;579
11156509;1152;637
11156512;1253;679
11156519;128;61
11156525;112;28
11156527;106;28
11156536;42;24
11156537;197;82
11156538;496;197
11156540;618;213
11156541;378;215
11156543;106;28
11156544;26;20
11156546;21;21
11156549;53;24
11156566;37;19
11156573;170;105
11156576;549;197
11156582;944;401
11156586;885;442
11156590;1082;448
11156595;1541;475
11156597;896;406
11156598;768;393
11156601;869;416
11156603;1130;423
11156606;981;342
11156612;853;239
11156615;762;295
11156619;1909;499
11156621;325;201
11156624;656;243
11156634;736;208
11156638;2282;659
11156643;106;28
11156648;117;28
11156682;112;29
11156689;96;31
11156691;32;22
11156694;26;22
11156700;26;23
11156703;26;24
11156706;58;24
11156710;26;21
11156714;917;474
11156718;874;281
11156721;736;251
11156723;170;102
11156729;106;27
11156731;122;27
11156733;2245;461
11156736;533;253
11156740;789;305
11156743;736;290
11156745;752;241
11156749;320;107
11156752;485;206
11156757;586;251
11156762;1088;600
11156769;1141;582
11156774;112;27
11156779;853;336
11156781;752;350
11156783;725;358
11156785;730;362
11156790;842;405
11156795;885;375
11156800;768;368
11156802;570;271
11156805;602;292
11156807;565;266
11156809;165;76
11156810;640;272
11156814;746;392
11156817;682;239
11156821;602;243
11156823;741;259
11156824;112;28
11156827;90;30
11156830;1045;247
11156832;576;224
11156833;746;254
11156836;250;149
11156838;496;214
11156842;1184;506
11156843;1093;535
11156845;1056;535
11156846;1328;561
11156848;1050;547
11156849;1098;550
11156850;1226;577
11156852;1450;578
11156853;1008;501
11156856;101;27
11156866;112;27
11156868;106;26
11156869;96;26
11156870;106;30
11156872;170;111
11156874;410;135
11156875;960;377
11156876;810;373
11156879;896;292
11156880;650;262
11156881;496;182
11156882;944;285
11156885;928;345
11156888;997;379
11156890;821;407
11156891;944;453
11156894;896;414
11156896;954;411
11156898;826;413
11156901;1082;439
11156903;688;293
11156910;410;166
11156914;165;68
11156917;688;251
11156918;480;228
11156921;549;251
11156923;549;285
11156927;917;309
11156930;2368;622
11156934;1029;275
11156939;1456;318
11156942;1040;277
11156951;1717;321
11156960;1141;414
11156968;805;288
11156972;101;25
11156976;90;26
11156978;32;23
11156980;32;19
11156983;37;20
11156987;42;22
11156991;42;20
11156994;58;24
11156997;117;25
11156999;48;25
11157002;90;31
11157003;96;31
11157019;26;22
11157028;42;23
11157032;53;22
11157037;26;19
11157039;112;27
11157041;53;23
11157049;101;27
11157056;922;234
11157058;1077;294
11157060;256;162
11157063;1056;417
11157069;1157;576
11157074;1077;511
11157078;1157;546
11157081;1306;632
11157085;117;28
11157087;800;388
11157091;853;420
11157096;858;377
11157098;826;414
11157101;1077;435
11157104;704;363
11157106;810;386
11157111;816;388
11157115;672;284
11157121;602;250
11157124;672;260
11157127;704;273
11157129;800;287
11157132;512;244
11157135;154;83
11157136;96;26
11157141;26;21
11157143;64;22
11157145;37;21
11157147;21;21
11157148;74;25
11157150;42;24
11157152;32;22
11157153;106;31
11157157;42;22
11157158;26;21
11157160;32;21
11157162;26;19
11157164;112;30
11157165;85;29
11157172;186;139
11157174;805;318
11157181;474;235
11157183;613;265
11157186;528;265
11157187;656;273
11157188;693;256
11157189;554;237
11157191;517;250
11157193;618;271
11157194;602;245
11157197;586;246
11157199;272;188
11157214;85;28
11157215;42;23
11157219;208;140
11157221;2234;424
11157222;1072;251
11157226;693;281
11157230;805;256
11157232;581;247
11157235;496;221
11157236;1018;259
11157238;474;216
11157243;794;316
11157254;608;243
11157257;1013;289
11157261;309;164
11157263;698;225
11157264;549;226
11157268;1050;424
11157269;1002;502
11157271;1088;565
11157273;1178;634
11157278;1184;605
11157283;1146;548
11157286;1194;569
11157287;1397;559
11157289;1146;527
11157290;1018;534
11157292;677;276
11157294;144;67
11157297;96;27
11157306;112;26
11157307;106;28
11157308;128;26
11157309;101;27
11157310;101;27
11157311;106;25
11157312;26;18
11157314;101;26
11157318;693;194
11157319;725;288
11157321;522;252
11157322;1242;287
11157324;501;210
11157326;1157;612
11157327;1189;542
11157329;1285;624
11157330;1066;526
11157332;1248;582
11157333;1184;601
11157337;757;336
11157339;26;25
11157342;48;23
11157344;32;21
11157358;432;262
11157367;682;240
11157370;698;314
11157371;944;343
11157372;842;381
11157375;949;408
11157378;1114;441
11157380;912;426
11157389;629;238
11157390;501;221
11157392;784;273
11157396;1098;482
11157401;272;119
11157403;432;184
11157406;432;196
11157412;1168;469
11157418;106;28
11157427;112;31
11157430;58;24
11157433;58;26
11157435;74;32
11157441;69;26
11157445;58;26
11157447;42;20
11157450;48;27
11157452;42;25
11157454;80;31
11157455;117;28
11157458;85;29
11157460;26;19
11157462;26;25
11157468;64;23
11157469;69;21
11157471;90;27
11157473;21;20
11157475;101;27
11157476;58;22
11157477;74;26
11157478;90;28
11157479;346;247
11157480;784;293
11157483;512;242
11157484;597;281
11157487;624;256
11157490;1253;602
11157491;1114;606
